,mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
76667,gdb_76668,CC1C(O)C1OC(N)=O,2.7991,1.1212,1.00946,2.2075,68.27,-0.246,0.0459,0.292,1245.7178,0.145587,-476.24257,-476.232548,-476.231604,-476.278537,35.599
117227,gdb_117228,CCNC(=O)N1CC1C,3.27578,0.89699,0.82922,3.3381,81.78,-0.2402,0.0507,0.2908,1522.8246,0.181588,-420.42634,-420.416075,-420.415131,-420.462732,36.626
7822,gdb_7823,CC1CCCC(C)O1,2.87314,1.78971,1.19234,1.0967,78.85,-0.2404,0.0888,0.3293,1088.2591,0.201087,-350.236262,-350.227824,-350.226879,-350.268541,32.942
41007,gdb_41008,C1CC23C1OC1C2NC31,3.10466,1.97807,1.48588,0.2425,75.46,-0.2343,0.0665,0.3009,903.5604,0.150374,-401.837219,-401.831016,-401.830072,-401.86742,26.759
39270,gdb_39271,C1C2OCC3CCC12O3,2.47243,2.22322,1.54924,2.0453,73.97,-0.2334,0.072,0.3054,914.63,0.162159,-423.000621,-422.993879,-422.992935,-423.031405,28.335
133439,gdb_133440,OC1=NC(F)=NOC1=N,3.15936,1.48879,1.01194,2.049,58.43,-0.2602,-0.0881,0.1721,1020.2302,0.065349,-529.9484,-529.9415,-529.940556,-529.980259,25.508
16449,gdb_16450,OC12CC1C1CCC21,4.03055,1.88772,1.6845,1.1512,70.46,-0.2327,0.0794,0.3121,837.3803,0.154528,-347.744784,-347.737915,-347.736971,-347.775297,28.159
122460,gdb_122461,CCCOC1CC1C#C,2.31643,1.08073,0.82181,1.3408,85.79,-0.2281,0.0491,0.2772,1480.1226,0.179671,-387.03471,-387.024468,-387.023524,-387.070728,37.356
88677,gdb_88678,CC1CC1C1CC1(C)O,3.01878,0.94013,0.86035,1.2817,87.41,-0.2409,0.0781,0.319,1490.1616,0.203524,-388.266679,-388.256421,-388.255476,-388.30212,38.919
25360,gdb_25361,c1c(coc1C=O)C=O,7.15878,0.85167,0.76112,2.4796,73.04,-0.2666,-0.0768,0.1898,1361.3125,0.088713,-456.611729,-456.604134,-456.60319,-456.64444,26.619
37456,gdb_37457,C1C2C1N1C3COC2C13,2.82,2.13747,1.79984,0.2806,72.81,-0.2305,0.0699,0.3004,842.0686,0.151082,-401.893031,-401.886916,-401.885972,-401.923161,26.332
123629,gdb_123630,C1C2NC1C1=C2ON=N1,2.86837,1.56367,1.18945,2.8944,76.76,-0.2243,-0.0641,0.1602,999.8993,0.102818,-432.821003,-432.814102,-432.813158,-432.852734,26.122
17999,gdb_18000,O=CC1NC2COC12,4.3863,1.63897,1.4053,4.2463,61.14,-0.239,-0.0288,0.2102,878.3588,0.118862,-399.745728,-399.738756,-399.737812,-399.777628,25.427
110917,gdb_110918,COC1C2NC(C=O)C12,2.43114,1.45835,1.17016,4.1083,72.38,-0.2253,-0.014,0.2113,1114.3098,0.146198,-439.020035,-439.011241,-439.010297,-439.054427,31.712
76212,gdb_76213,CC1=CC(=O)C(=O)C1O,2.44508,1.6048,1.00063,4.1968,70.97,-0.2382,-0.0933,0.1449,1121.097,0.110872,-457.802747,-457.794213,-457.793269,-457.836129,30.827
394,gdb_395,CCC(O)CO,7.70308,1.93499,1.67435,2.3512,52.93,-0.256,0.0618,0.3178,748.8236,0.141924,-308.768073,-308.760556,-308.759611,-308.799183,26.859
109561,gdb_109562,CCC1C(C)C(C)C1=O,2.4453,1.23496,0.93954,2.6747,86.08,-0.2313,-0.0124,0.219,1370.6966,0.203787,-388.31525,-388.304807,-388.303863,-388.350626,38.333
91029,gdb_91030,CC12C3CC3N1CC2O,2.15394,1.89711,1.57304,1.3596,78.09,-0.2137,0.0605,0.2742,989.4621,0.170962,-403.074333,-403.066236,-403.065292,-403.106206,32.843
123223,gdb_123224,CCCCOCCC=O,10.57803,0.38761,0.38229,3.0152,85.75,-0.253,-0.0247,0.2283,2833.3723,0.202248,-425.434146,-425.422629,-425.421685,-425.473166,38.602
20713,gdb_20714,Cc1cc([nH]n1)C#C,7.31314,1.26911,1.08875,1.3277,75.34,-0.2303,-0.0177,0.2126,1043.1256,0.107622,-341.585341,-341.577807,-341.576863,-341.617231,27.563
111372,gdb_111373,COC1C2CN2C1C#C,2.07172,1.79414,1.1574,1.675,77.96,-0.2333,0.0255,0.2588,1101.6345,0.14618,-401.849164,-401.840428,-401.839484,-401.88256,32.636
65766,gdb_65767,CC1(CCC=C1)NC=O,3.20682,1.16347,1.09634,3.6993,81.08,-0.2453,0.019,0.2642,1204.4053,0.171264,-403.191072,-403.182089,-403.181145,-403.224727,33.951
103617,gdb_103618,COC1(C)CC(O)C1=O,2.70983,1.24861,1.0739,2.1937,72.41,-0.2331,-0.034,0.1991,1203.8972,0.155735,-460.151608,-460.141564,-460.140619,-460.186364,36.115
88714,gdb_88715,CN1CC1C1CC1C#N,2.60256,1.22023,1.01139,3.7829,80.24,-0.2329,0.0235,0.2565,1240.3729,0.159206,-382.03408,-382.025164,-382.02422,-382.068556,33.009
57334,gdb_57335,CC(C)(O)C(C)(N)C#N,2.00414,1.46063,1.30659,4.4279,78.03,-0.2542,0.0303,0.2845,1143.7902,0.179229,-420.421668,-420.410657,-420.409713,-420.456494,41.354
86537,gdb_86538,CC1CC(C1)C(C)(C)O,3.06995,0.96768,0.91646,1.3128,88.84,-0.2583,0.065,0.3233,1469.9103,0.226661,-389.495263,-389.484584,-389.48364,-389.530327,41.059
65148,gdb_65149,CC1(CN1)C1CC(=O)O1,3.98889,1.01752,0.99473,3.8321,72.06,-0.2604,0.0105,0.2708,1243.5833,0.147371,-439.089056,-439.08057,-439.079625,-439.122788,31.679
572,gdb_573,C#CCN1CC1,7.39757,2.68675,2.36455,0.8803,54.94,-0.239,0.0381,0.2771,568.5035,0.107234,-249.281074,-249.274838,-249.273894,-249.310679,22.525
117790,gdb_117791,CNCC(N)(CN)C#N,2.56221,1.0065,0.86756,3.9591,79.81,-0.2406,0.0302,0.2708,1449.8457,0.18293,-416.574352,-416.563533,-416.562588,-416.610094,38.99
78500,gdb_78501,CC1C2C3(C)OC1C23O,2.46319,1.61582,1.28631,0.9522,75.34,-0.2222,0.0666,0.2888,1074.8967,0.157617,-422.963749,-422.955158,-422.954214,-422.996355,33.443
47160,gdb_47161,C1CC(=O)N2CCC2=C1,2.33404,1.94002,1.10183,3.4133,80.34,-0.2083,-0.0014,0.2069,1082.9771,0.150024,-401.986222,-401.978592,-401.977648,-402.018486,29.324
16183,gdb_16184,OCC12CC1OCO2,4.30941,1.64353,1.41366,0.7714,59.77,-0.2365,0.0799,0.3164,890.5491,0.130549,-420.841553,-420.834215,-420.833271,-420.873322,27.389
90967,gdb_90968,CC1CC23CC(C2)C3O1,3.65253,1.38184,1.29866,1.3715,82.78,-0.2479,0.0893,0.3372,1080.8734,0.184482,-387.0289,-387.021449,-387.020505,-387.060664,30.878
28836,gdb_28837,NC1=CN=CC(=N)N=C1,3.20085,1.43495,1.0867,4.3449,83.06,-0.2164,-0.0683,0.1481,1078.5555,0.114639,-412.994291,-412.986692,-412.985748,-413.026353,29.182
35568,gdb_35569,C#CC1OC2CCCC12,2.77218,1.50766,1.27756,1.7673,80.0,-0.2494,0.0226,0.272,1060.9278,0.160345,-385.856023,-385.848192,-385.847248,-385.888362,30.966
1394,gdb_1395,CC(CC#C)C#N,6.6472,1.438,1.23912,3.5402,63.46,-0.2807,0.0212,0.3019,916.1111,0.111784,-287.427764,-287.419937,-287.418992,-287.459696,27.602
13009,gdb_13010,CC1C=CC2CC12O,2.62175,2.4694,1.65835,1.2911,72.23,-0.226,0.0193,0.2453,850.9619,0.153847,-347.79895,-347.791419,-347.790475,-347.8301,29.939
35803,gdb_35804,C#CC1CCC2OCC12,2.9946,1.41616,1.12564,1.4913,80.07,-0.2464,0.0519,0.2983,1112.7681,0.160407,-385.854576,-385.846675,-385.845731,-385.887006,31.023
105832,gdb_105833,CCC12C(C)C1CC2=O,2.0198,1.53218,1.19605,3.0643,83.5,-0.2342,-0.0063,0.2279,1189.0035,0.181272,-387.095245,-387.085787,-387.084843,-387.129563,35.328
113237,gdb_113238,CC1(CC#N)CC1CO,4.42878,0.76626,0.729,4.4916,80.16,-0.2715,0.0312,0.3027,1569.0806,0.169207,-403.148378,-403.138226,-403.137282,-403.183886,36.535
63658,gdb_63659,CC1(O)CC1CC1CO1,3.94544,0.76334,0.72649,2.8955,80.1,-0.2491,0.074,0.3231,1628.1457,0.18016,-424.187723,-424.177959,-424.177015,-424.222828,36.387
98436,gdb_98437,CCC(=O)C1(C)CCO1,2.67936,1.14734,1.0397,1.6236,78.44,-0.2303,-0.0126,0.2177,1303.0324,0.179585,-424.237803,-424.227578,-424.226634,-424.274432,36.416
42741,gdb_42742,O=C1C2CN(C2)C1C#N,2.70208,1.69797,1.27874,5.0923,69.42,-0.2452,-0.0408,0.2044,971.7747,0.114474,-416.789883,-416.782905,-416.78196,-416.821478,26.821
124198,gdb_124199,CC#CCn1cnnc1,4.26311,0.78284,0.7683,6.2513,77.67,-0.2483,0.0117,0.26,1530.9072,0.124601,-396.913307,-396.904398,-396.903454,-396.950618,29.973
111858,gdb_111859,COC1C2CCOC12C,2.35539,1.5084,1.21171,2.2427,78.86,-0.2223,0.0757,0.298,1155.4511,0.18198,-424.204623,-424.195465,-424.19452,-424.238288,34.23
129579,gdb_129580,c1nc(on1)N=C(N)N,5.10401,1.08084,0.89319,5.4881,71.69,-0.2268,-0.0227,0.2042,1209.3271,0.103068,-466.209771,-466.201977,-466.201033,-466.242598,29.009
19176,gdb_19177,CC1C2C(O)C1N2C,3.4606,1.79814,1.39088,0.8882,72.75,-0.2144,0.0702,0.2846,955.6271,0.164604,-364.971444,-364.963134,-364.96219,-365.003841,31.529
87176,gdb_87177,CC1(CC(N)=O)CC1O,2.90149,1.0527,0.969,4.1783,75.47,-0.2384,0.0279,0.2663,1311.4009,0.168625,-440.30776,-440.297339,-440.296395,-440.343753,37.803
70884,gdb_70885,CC12CC3(O)CN1C23C,2.46449,1.6109,1.384,1.8562,79.45,-0.2198,0.0706,0.2904,1059.4369,0.169143,-403.096859,-403.087739,-403.086794,-403.129997,34.867
91191,gdb_91192,CC1CC2C=CCOC12,3.02592,1.4759,1.13244,1.0203,84.3,-0.239,0.021,0.2599,1142.135,0.184141,-387.08916,-387.081062,-387.080117,-387.121626,32.057
12556,gdb_12557,OC1CCOCC=C1,3.38231,1.76698,1.23581,2.0467,69.33,-0.2463,0.0073,0.2536,974.0984,0.154604,-384.930563,-384.922825,-384.921881,-384.963477,29.289
9517,gdb_9518,CCC1(C)CCC1=O,2.60474,1.78565,1.54082,2.5428,74.91,-0.2327,-0.0164,0.2163,978.765,0.175154,-349.025696,-349.016626,-349.015681,-349.059399,33.31
72420,gdb_72421,CC12CNC(C1)C(=N)O2,2.71624,1.71678,1.39457,2.7922,76.36,-0.2275,0.0309,0.2584,999.138,0.162198,-419.231277,-419.22376,-419.222816,-419.262816,30.517
38701,gdb_38702,C1C2OC22CC1CC=C2,2.6111,2.09824,1.56751,2.2489,78.14,-0.2286,0.0113,0.2399,910.0105,0.161863,-385.859797,-385.853185,-385.852241,-385.890245,28.552
11265,gdb_11266,OC1CC=C(C1)C#N,4.76076,1.33251,1.16565,5.5139,69.85,-0.2626,-0.04,0.2226,1006.6968,0.119716,-362.6918,-362.68443,-362.683486,-362.723633,27.251
45678,gdb_45679,O=C1CN=C2NC=NC12,3.17821,1.742,1.1879,3.5015,67.82,-0.2391,-0.0321,0.207,959.7919,0.103504,-432.892888,-432.88629,-432.885346,-432.924002,25.503
28377,gdb_28378,CC1=NC=C(O)NC1=N,3.17966,1.39548,0.97561,4.22,79.5,-0.1961,-0.0307,0.1653,1155.9232,0.125214,-434.10877,-434.100621,-434.099677,-434.141225,31.304
51360,gdb_51361,N=COC1C2C3OC3C12,3.51288,1.34825,1.17217,5.101,69.58,-0.238,0.0311,0.2691,1057.3547,0.123279,-437.779174,-437.771604,-437.77066,-437.811775,28.64
109765,gdb_109766,CCC1C(C(C)O)N1C,2.37628,1.08954,0.87039,0.4012,86.12,-0.2151,0.0706,0.2857,1473.9176,0.214624,-405.516591,-405.505339,-405.504395,-405.55321,40.854
70218,gdb_70219,OC12CC1NC(=O)CC2,3.43153,1.27589,1.09141,3.784,72.3,-0.2331,0.0258,0.2589,1119.4382,0.14882,-439.114267,-439.106235,-439.105291,-439.146579,31.835
7713,gdb_7714,N=C1CNCC(=O)N1,3.37846,1.95563,1.2884,0.6148,64.38,-0.2378,-0.0169,0.2209,898.0369,0.122228,-396.023192,-396.016292,-396.015348,-396.054556,26.062
6245,gdb_6246,C#CC(=O)CC(=O)N,4.62193,1.20554,0.98752,2.6147,63.6,-0.2514,-0.0783,0.173,1097.1315,0.093225,-398.612534,-398.604232,-398.603288,-398.646425,29.156
91645,gdb_91646,CC1(C)C2CC1C(O)C2,2.4085,1.63192,1.33083,1.3294,84.93,-0.2563,0.0791,0.3354,1099.0036,0.206591,-388.279572,-388.270726,-388.269781,-388.312182,35.979
15431,gdb_15432,CCN1CC1CCO,3.6599,1.01336,0.86131,0.8057,76.12,-0.2225,0.0768,0.2992,1388.0009,0.18748,-366.226184,-366.216621,-366.215676,-366.260954,34.327
98520,gdb_98521,OCC(=O)C1(CN1)C=O,2.32379,1.40866,0.95245,2.9081,67.3,-0.2727,-0.0517,0.221,1192.6718,0.122,-475.014948,-475.005932,-475.004988,-475.049177,32.09
99436,gdb_99437,CNC(C#N)C#CC#C,3.36665,0.7427,0.6258,2.8296,88.75,-0.2595,-0.0387,0.2208,1712.7504,0.110482,-379.6056,-379.59586,-379.594916,-379.64088,33.998
34177,gdb_34178,C#CC12CN3C4C3C1C24,4.53545,1.44976,1.31064,1.172,78.06,-0.2375,0.0356,0.2731,963.5668,0.125279,-363.517904,-363.511287,-363.510343,-363.548614,27.579
7701,gdb_7702,N=C1NC(=O)CC=C1,3.57743,1.99085,1.28898,1.4401,68.08,-0.2582,-0.0439,0.2143,882.1445,0.109711,-378.785747,-378.779105,-378.778161,-378.816871,25.1
97518,gdb_97519,CCC#CC(=N)NC=O,4.78386,0.62666,0.55848,5.5529,83.72,-0.2566,-0.0408,0.2158,1937.5435,0.134894,-418.01599,-418.006023,-418.005079,-418.054198,33.872
118857,gdb_118858,COCC1(C)CC1OC,2.58009,0.93968,0.78245,0.8532,84.4,-0.2419,0.0881,0.33,1589.9779,0.202526,-425.391243,-425.380234,-425.37929,-425.427712,39.06
30741,gdb_30742,CNc1c(c(c[nH]1)O)O,3.05491,1.22747,0.92496,2.0482,72.6,-0.171,0.05,0.221,1244.4708,0.135727,-455.150437,-455.140873,-455.139929,-455.185029,34.762
1520,gdb_1521,CCOC(=N)CC,7.45443,1.25944,1.10695,1.2804,65.95,-0.2566,0.039,0.2956,1103.4198,0.158861,-326.998454,-326.98982,-326.988876,-327.031941,30.074
19666,gdb_19667,C#CC1C2C3C1CN23,5.96945,1.63909,1.53009,1.2669,70.1,-0.2381,0.0454,0.2834,835.2135,0.119467,-325.416022,-325.409683,-325.408739,-325.446288,25.27
94593,gdb_94594,CC1OCC1CC(N)=O,3.28611,0.95739,0.79499,4.2858,75.3,-0.2371,0.027,0.2641,1449.2657,0.169699,-440.305664,-440.295617,-440.294673,-440.342133,35.514
88117,gdb_88118,CC1CC11CCOC1=N,2.64624,1.42828,1.09935,2.9496,80.72,-0.2479,0.0298,0.2777,1172.3416,0.172224,-403.16783,-403.159292,-403.158348,-403.200994,32.627
65775,gdb_65776,CC1(OCCO1)CC=O,2.59399,1.26621,1.0825,3.6535,71.45,-0.2422,-0.0168,0.2253,1193.6105,0.156929,-460.178474,-460.169152,-460.168207,-460.213453,33.324
7798,gdb_7799,CC1COCC(=O)C1,3.25768,1.73563,1.20835,2.9288,68.16,-0.232,-0.0202,0.2117,1001.5945,0.154035,-384.967192,-384.959403,-384.958458,-384.999341,29.233
25148,gdb_25149,C#Cc1ccoc(=O)n1,3.72832,1.27343,0.94922,5.7875,74.32,-0.2663,-0.0973,0.169,1120.1502,0.07695,-435.500617,-435.493303,-435.492359,-435.532874,26.874
58761,gdb_58762,CC(C)C12CC(O1)C=C2,3.08758,1.42545,1.21436,1.5783,81.87,-0.232,0.0034,0.2354,1122.0712,0.181929,-387.051531,-387.04301,-387.042065,-387.084376,33.93
9284,gdb_9285,CCC(O)CCC=O,6.33784,0.73097,0.6898,3.2676,73.44,-0.2473,-0.0174,0.2299,1630.8574,0.173942,-386.156462,-386.146455,-386.145511,-386.1922,34.76
132845,gdb_132846,c1c(c(ncn1)F)C=O,3.19653,1.52963,1.03456,2.4949,64.87,-0.2724,-0.0912,0.1812,1024.0092,0.078354,-476.832233,-476.825361,-476.824416,-476.864049,24.597
35917,gdb_35918,N#CC1COCC2OC12,2.80046,1.56567,1.24018,5.8569,68.31,-0.2791,0.0262,0.3053,1012.6384,0.125875,-437.874512,-437.8671,-437.866156,-437.906735,27.875
110172,gdb_110173,COC1C(OC1=O)C#N,2.53405,1.25273,0.91465,3.5766,63.81,-0.2784,-0.0281,0.2503,1222.6954,0.099317,-473.831638,-473.823029,-473.822085,-473.865865,29.358
109281,gdb_109282,CCC1=CCOC(=O)C1,2.78308,1.1511,0.8804,4.4516,78.69,-0.252,0.0076,0.2597,1343.1361,0.159082,-423.077746,-423.068667,-423.067723,-423.113541,32.52
84407,gdb_84408,CC1C=CN(C=O)C1=N,3.18685,1.28776,0.97475,1.9812,78.54,-0.2315,-0.0294,0.2021,1192.8697,0.136423,-418.054783,-418.046426,-418.045482,-418.088072,30.937
51137,gdb_51138,O=COC12CC1C=CC2,4.40237,1.05839,0.95538,3.9156,74.15,-0.2453,0.0032,0.2484,1221.2104,0.135767,-421.841442,-421.833649,-421.832704,-421.874102,29.58
56743,gdb_56744,CC(C#N)C12CC(C1)O2,2.88976,1.3697,1.1155,4.7128,75.99,-0.2504,0.0325,0.2829,1126.1887,0.146965,-401.898162,-401.889772,-401.888828,-401.931532,31.555
36588,gdb_36589,C#CCOC1(CC1)C#N,3.00632,0.99679,0.82125,3.4868,76.69,-0.2738,0.0028,0.2766,1378.4698,0.121397,-400.693451,-400.684274,-400.68333,-400.728118,33.049
11068,gdb_11069,OC12COC(C1)OC2,3.41422,2.30955,1.94302,1.8463,58.68,-0.2513,0.0508,0.3022,739.0723,0.132442,-420.87426,-420.867904,-420.86696,-420.904366,25.647
126413,gdb_126414,CCc1ncc(=O)[nH]n1,4.79192,1.04704,0.86841,2.3368,75.3,-0.2467,-0.0799,0.1668,1292.6636,0.125531,-434.104724,-434.096716,-434.095771,-434.137773,29.501
101420,gdb_101421,COC(C)C1OCC1=O,2.35243,1.31795,1.06402,1.8047,72.73,-0.2513,-0.0245,0.2268,1221.8215,0.156019,-460.146646,-460.136909,-460.135965,-460.181907,34.298
116590,gdb_116591,CCN=C1COC(=N)N1,4.54797,0.86397,0.73608,0.9314,79.58,-0.2423,0.0033,0.2456,1529.7647,0.148223,-435.303588,-435.29461,-435.293666,-435.338463,32.277
23716,gdb_23717,c1cc(ncc1F)O,5.81585,1.51347,1.20095,0.5959,59.45,-0.2326,-0.033,0.1996,885.016,0.085318,-422.691216,-422.685236,-422.684292,-422.721305,23.195
112643,gdb_112644,CCC1CC(C)=CC1C,2.27297,1.17225,0.84895,0.2017,95.34,-0.2247,0.0338,0.2585,1497.8151,0.228634,-352.388042,-352.377784,-352.37684,-352.422887,38.989
131045,gdb_131046,c1nc(nnn1)NC=O,4.65999,1.19661,0.95212,5.5158,66.25,-0.2591,-0.0952,0.1639,1111.413,0.078437,-464.98328,-464.976099,-464.975154,-465.015919,24.903
9230,gdb_9231,COC(=NCC#N)N,4.5445,1.22036,1.0732,2.9325,63.92,-0.2521,0.0244,0.2765,1089.3741,0.118474,-395.999086,-395.990369,-395.989425,-396.03272,30.218
19058,gdb_19059,OC1CN2CC3C1C23,3.55022,2.30428,2.11779,1.2913,66.35,-0.212,0.0732,0.2852,733.0077,0.144939,-363.811306,-363.805119,-363.804175,-363.841212,25.531
55592,gdb_55593,CC(=O)NC(=O)NC=O,4.9846,0.79237,0.69809,8.05,66.75,-0.2547,-0.0363,0.2184,1538.407,0.110114,-491.161716,-491.151937,-491.150993,-491.198195,32.502
29012,gdb_29013,c1c(c(ncn1)C=O)N,3.24966,1.53768,1.04378,2.5048,75.59,-0.2326,-0.0828,0.1498,1049.5006,0.102632,-432.936438,-432.928817,-432.927872,-432.969361,27.832
126250,gdb_126251,CCc1cn[nH]c1OC,2.04283,1.49592,0.9485,2.6425,78.28,-0.2236,0.0306,0.2541,1282.3699,0.159734,-419.219523,-419.210077,-419.209133,-419.254882,33.372
35971,gdb_35972,N#CC1CCCOCC1,3.18634,1.11105,0.8959,4.1546,79.52,-0.2614,0.0363,0.2977,1302.9559,0.173325,-403.171053,-403.162591,-403.161647,-403.204202,32.156
53706,gdb_53707,CC#CCOCCC#C,10.21666,0.44093,0.42718,1.1894,88.77,-0.2463,0.0366,0.2829,2497.3589,0.154901,-385.819792,-385.808582,-385.807638,-385.858913,37.334
125280,gdb_125281,Cc1cc2c(o1)cno2,5.37015,1.2763,1.03788,3.7961,72.0,-0.2263,-0.0269,0.1994,1081.6727,0.102353,-436.683733,-436.676894,-436.67595,-436.715084,25.935
60080,gdb_60081,CC(O)CC1(CO1)C#C,2.34063,1.13326,0.95932,1.4597,77.58,-0.258,0.0211,0.2791,1315.6147,0.155409,-422.967365,-422.957334,-422.95639,-423.002599,36.958
116911,gdb_116912,COCC#CC1(CC1)O,4.76361,0.57458,0.55775,1.3157,84.65,-0.238,0.0314,0.2694,2047.8142,0.156033,-422.96085,-422.950534,-422.94959,-422.997897,36.204
97893,gdb_97894,CCC#CCC(C)(C)C,3.43125,0.65385,0.64099,0.1599,98.68,-0.2402,0.0574,0.2976,1971.5558,0.225501,-352.35315,-352.341274,-352.340329,-352.392422,43.011
127026,gdb_127027,CCOc1nnn(n1)C,6.73282,0.83769,0.7556,0.9855,72.96,-0.2468,-0.0184,0.2285,1510.019,0.136139,-451.31405,-451.305135,-451.304191,-451.348632,30.71
126832,gdb_126833,CCn1c(c(nn1)C)C,2.92986,1.26738,0.96946,4.6608,82.55,-0.2315,0.0094,0.2409,1285.6367,0.170305,-399.353419,-399.343484,-399.34254,-399.389411,34.671
89477,gdb_89478,CC12COC(O1)C(O)C2,2.64097,1.67162,1.32308,1.1598,69.76,-0.2451,0.0723,0.3174,1022.9823,0.160089,-460.174312,-460.166383,-460.165439,-460.206348,31.465
107037,gdb_107038,CCC12NC1C(O)C=C2,3.89248,1.12161,0.99895,2.857,79.64,-0.2323,0.0044,0.2367,1253.4109,0.171641,-403.130995,-403.122403,-403.121458,-403.164131,33.451
8394,gdb_8395,NC(=O)C12CC(C1)C2,4.03011,1.68669,1.46879,3.4559,69.01,-0.2373,0.0272,0.2645,896.4065,0.143159,-363.847903,-363.840231,-363.839287,-363.88143,28.373
29375,gdb_29376,Cc1coc(n1)CC#C,4.9052,0.91027,0.84931,1.1319,77.08,-0.2346,0.0046,0.2392,1378.4164,0.123183,-400.755857,-400.747168,-400.746224,-400.790127,31.307
82312,gdb_82313,CC1C2(CC2)CN2CC12,2.44222,1.72073,1.27267,1.5228,84.53,-0.2253,0.0822,0.3075,1087.5743,0.195971,-367.185027,-367.176892,-367.175948,-367.217188,33.229
77458,gdb_77459,CN1C2(C)CC(=O)C12C,1.98234,1.50394,1.46248,2.526,81.16,-0.2242,-0.0141,0.2101,1110.521,0.167955,-403.135213,-403.125439,-403.124495,-403.169388,36.001
116676,gdb_116677,COC=NC(CO)CO,2.51971,0.93539,0.85518,1.283,75.49,-0.2392,0.0144,0.2536,1475.9101,0.169306,-477.402107,-477.391649,-477.390705,-477.438416,36.598
57286,gdb_57287,CC(C)(C)C#CC1CC1,3.46015,0.69195,0.68655,0.2415,97.44,-0.2259,0.057,0.2828,1841.3947,0.203281,-351.129697,-351.118847,-351.117903,-351.167774,39.892
132792,gdb_132793,c1cnc(c(c1F)N)F,2.40696,1.78607,1.02625,2.3854,64.78,-0.2218,-0.0146,0.2072,1024.1876,0.08961,-502.057106,-502.049939,-502.048995,-502.088611,27.647
35279,gdb_35280,N#CC1CC1CC1CO1,3.82652,0.8235,0.73053,2.8548,77.39,-0.2737,0.0273,0.301,1522.5829,0.147375,-401.927798,-401.919034,-401.91809,-401.962434,31.663
20141,gdb_20142,C1OC1C1CC2OC12,5.29421,1.4055,1.26549,2.6139,64.31,-0.2557,0.0785,0.3342,961.3747,0.130318,-383.669609,-383.662716,-383.661772,-383.701169,25.868
117231,gdb_117232,CCOC(=N)C1NC1C,3.4125,0.83067,0.80509,2.5024,81.32,-0.2523,0.0284,0.2807,1576.3133,0.181876,-420.399169,-420.389128,-420.388184,-420.434851,36.191
126745,gdb_126746,CCn1cnc(n1)C=O,4.75933,0.93779,0.82696,6.3852,74.75,-0.253,-0.0529,0.2001,1369.0201,0.125192,-434.105194,-434.096871,-434.095927,-434.139117,29.13
47816,gdb_47817,O=C1NCCCC2CC12,2.20844,1.85231,1.1853,3.784,78.69,-0.2357,0.029,0.2647,1083.5626,0.174205,-403.181708,-403.173818,-403.172874,-403.214036,31.493
72727,gdb_72728,CC12OCC11CCC2O1,2.66914,1.9685,1.55149,0.3135,75.23,-0.245,0.0316,0.2767,932.3781,0.158659,-422.892545,-422.885032,-422.884088,-422.923843,31.027
122877,gdb_122878,CCCCCC(C)(C)O,3.85878,0.54968,0.54133,1.2585,93.5,-0.2587,0.0658,0.3246,2256.6597,0.248801,-390.713036,-390.700883,-390.699939,-390.750727,44.563
86309,gdb_86310,CC1OC(C)C11COC1,2.13803,1.5268,1.16077,0.3326,77.93,-0.2487,0.0632,0.3119,1171.8807,0.181103,-424.193613,-424.184372,-424.183428,-424.228048,34.211
34706,gdb_34707,C#CC1C2C3C=CC1C23,3.12421,1.63544,1.45344,0.8199,81.18,-0.2224,0.0123,0.2347,950.8258,0.136965,-347.487314,-347.480361,-347.479417,-347.518421,28.831
31475,gdb_31476,C#Cc1cc(oc1)CO,4.33222,0.92619,0.77287,1.0307,78.03,-0.222,-0.0101,0.2119,1396.7053,0.11174,-420.616873,-420.60846,-420.607516,-420.650373,30.944
63950,gdb_63951,CC1(C)OC2CCC1O2,2.71693,1.67488,1.50635,1.6212,76.38,-0.2455,0.0827,0.3282,1008.4252,0.183781,-424.250744,-424.242735,-424.241791,-424.282654,32.606
54069,gdb_54070,NC(=[NH2+])C([N-]C=O)C#N,2.34937,1.13704,0.81606,6.1857,69.45,-0.2611,-0.0157,0.2454,1338.5931,0.111977,-450.159575,-450.150145,-450.149201,-450.195114,32.849
109353,gdb_109354,C1CC=C(CC=C1)CO,3.06321,1.11774,0.8652,1.329,86.14,-0.2227,0.0221,0.2448,1366.1679,0.183189,-387.092329,-387.083186,-387.082242,-387.126555,34.433
118878,gdb_118879,CCOC1(C)CC2CC12,2.77668,1.15734,0.99757,1.0065,86.06,-0.2389,0.0894,0.3282,1339.3026,0.204382,-388.262666,-388.253093,-388.252149,-388.297018,36.765
117153,gdb_117154,CCC(O)C(=O)CCO,3.03261,0.75693,0.63156,2.1262,76.29,-0.2648,-0.0267,0.238,1783.5275,0.179269,-461.38022,-461.369231,-461.368287,-461.417387,38.537
91382,gdb_91383,CC1CC2CC(O)CC12,2.26766,1.57229,1.34953,1.768,83.85,-0.2544,0.0614,0.3159,1112.5235,0.207418,-388.296042,-388.287246,-388.286302,-388.329207,34.918
17095,gdb_17096,O=CC1=CC2CC1C2,4.81523,1.58272,1.4548,3.5491,73.15,-0.2463,-0.0583,0.188,888.7978,0.132231,-346.58741,-346.581048,-346.580104,-346.618024,24.935
